recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,traveledDistance,latLaneCenterOffset,laneWidth,laneletId,laneChange,lonLaneletPos,laneletLength,leadDHW,leadDV,leadTHW,leadTTC,leadId,rearId,leftLeadId,leftRearId,leftAlongsideId,rightLeadId,rightRearId,rightAlongsideId,odrRoadId,odrSectionNo,odrLaneId,originalTrackId
86,0,15778,71,238.6424,-197.853,348.0871,2.6106,6.9936,21.2397,-4.4809,0.7943,-0.0322,21.7072,-0.0,0.7838,0.1324,57.91,-0.63,3.46,1514,0,10.67,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15779,72,239.4929,-198.0331,348.104,2.6106,6.9936,21.2699,-4.4807,0.7971,-0.0037,21.7368,-0.0,0.7807,0.1607,58.78,-0.62,3.47,1514,0,11.53,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15780,73,240.3445,-198.2131,348.1247,2.6106,6.9936,21.3002,-4.4791,0.8005,0.0241,21.7661,-0.0,0.7784,0.1883,59.65,-0.61,3.48,1514,0,12.40,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15781,74,241.1972,-198.393,348.149,2.6106,6.9936,21.3307,-4.476,0.8046,0.0512,21.7952,-0.0,0.7769,0.2153,60.52,-0.61,3.49,1514,0,13.27,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15782,75,242.051,-198.5726,348.1768,2.6106,6.9936,21.3613,-4.4716,0.8093,0.0774,21.8243,-0.0,0.7762,0.2415,61.39,-0.61,3.49,1514,0,14.14,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15783,76,242.906,-198.752,348.2079,2.6106,6.9936,21.3921,-4.466,0.8146,0.1026,21.8534,-0.0,0.7764,0.2669,62.27,-0.62,3.50,1514,0,15.01,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15784,77,243.762,-198.9309,348.2421,2.6106,6.9936,21.4233,-4.4592,0.8205,0.1267,21.8825,-0.0,0.7774,0.2913,63.14,-0.62,3.51,1514,0,15.89,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15785,78,244.6192,-199.1095,348.2791,2.6106,6.9936,21.4549,-4.4512,0.8269,0.1498,21.9118,-0.0,0.7792,0.3146,64.02,-0.63,3.52,1514,0,16.76,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15786,79,245.4777,-199.2877,348.319,2.6106,6.9936,21.4869,-4.4423,0.8338,0.1716,21.9413,-0.0,0.7817,0.3369,64.89,-0.63,3.53,1514,0,17.64,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15787,80,246.3373,-199.4654,348.3613,2.6106,6.9936,21.5193,-4.4324,0.841,0.1923,21.9711,-0.0,0.7849,0.358,65.77,-0.63,3.54,1514,0,18.52,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15788,81,247.1983,-199.6426,348.406,2.6106,6.9936,21.5523,-4.4217,0.8486,0.2118,22.0012,-0.0,0.7888,0.378,66.65,-0.63,3.54,1514,0,19.40,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15789,82,248.0606,-199.8193,348.4528,2.6106,6.9936,21.5857,-4.4102,0.8565,0.2301,22.0316,-0.0,0.7931,0.3969,67.53,-0.64,3.55,1514,0,20.28,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15790,83,248.9241,-199.9954,348.5015,2.6106,6.9936,21.6197,-4.398,0.8645,0.2471,22.0625,-0.0,0.7979,0.4145,68.41,-0.64,3.56,1514,0,21.16,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15791,84,249.7889,-200.1711,348.552,2.6106,6.9936,21.6543,-4.3852,0.8725,0.263,22.0938,-0.0,0.803,0.431,69.29,-0.63,3.57,1514,0,22.05,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15792,85,250.6551,-200.346,348.604,2.6106,6.9936,21.6894,-4.3718,0.8805,0.2777,22.1256,-0.0,0.8083,0.4462,70.18,-0.62,3.58,1514,0,22.93,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15793,86,251.5228,-200.5204,348.6575,2.6106,6.9936,21.7252,-4.3579,0.8884,0.2913,22.158,-0.0,0.8137,0.4603,71.06,-0.61,3.58,1514,0,23.81,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15794,87,252.3918,-200.6943,348.7122,2.6106,6.9936,21.7615,-4.3436,0.896,0.3038,22.1908,-0.0,0.8192,0.4733,71.95,-0.60,3.59,1514,0,24.70,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15795,88,253.2623,-200.8676,348.7681,2.6106,6.9936,21.7984,-4.3288,0.9032,0.3152,22.2241,-0.0,0.8245,0.4851,72.84,-0.58,3.60,1514,0,25.59,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15796,89,254.1344,-201.0402,348.8249,2.6106,6.9936,21.8358,-4.3137,0.9099,0.3256,22.2578,-0.0,0.8296,0.4958,73.73,-0.57,3.61,1514,0,26.48,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15797,90,255.0081,-201.2122,348.8826,2.6106,6.9936,21.8737,-4.2983,0.9161,0.3351,22.292,-0.0,0.8343,0.5054,74.62,-0.56,3.63,1514,0,27.37,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15798,91,255.8834,-201.3837,348.9411,2.6106,6.9936,21.912,-4.2826,0.9217,0.3436,22.3266,-0.0,0.8387,0.514,75.51,-0.54,3.64,1514,0,28.26,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15799,92,256.7603,-201.5544,349.0001,2.6106,6.9936,21.9506,-4.2667,0.9266,0.3512,22.3614,-0.0,0.8426,0.5215,76.4,-0.53,3.66,1514,0,29.14,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15800,93,257.639,-201.7244,349.0593,2.6106,6.9936,21.9894,-4.2507,0.9308,0.358,22.3965,-0.0,0.8459,0.5281,77.3,-0.53,3.68,1514,0,30.04,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15801,94,258.5194,-201.8938,349.1188,2.6106,6.9936,22.0284,-4.2345,0.9343,0.364,22.4317,-0.0,0.8487,0.5338,78.19,-0.53,3.70,1514,0,30.93,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15802,95,259.4016,-202.0626,349.1784,2.6106,6.9936,22.0674,-4.2182,0.9371,0.3693,22.4669,-0.0,0.8511,0.5387,79.09,-0.53,3.71,1514,0,31.83,192.32,-1.0,-1000.0,-1.0,-1.0,-1,-1,747,754,,-1,-1,,0,3,-4,752
86,0,15803,96,260.2854,-202.2308,349.2382,2.6106,6.9936,22.1063,-4.2018,0.9393,0.3739,22.5021,-0.0,0.8529,0.5427,79.99,-0.52,3.69,1514,0,32.73,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15804,97,261.171,-202.3985,349.298,2.6106,6.9936,22.1452,-4.1852,0.9409,0.3779,22.5372,-0.0,0.8544,0.546,80.89,-0.52,3.68,1514,0,33.63,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15805,98,262.058,-202.5655,349.3579,2.6106,6.9936,22.1838,-4.1684,0.9421,0.3812,22.5721,-0.0,0.8555,0.5486,81.79,-0.51,3.67,1514,0,34.54,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15806,99,262.9465,-202.732,349.418,2.6106,6.9936,22.2224,-4.1516,0.9429,0.3838,22.6069,-0.0,0.8564,0.5505,82.7,-0.51,3.65,1514,0,35.44,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15807,100,263.8365,-202.8978,349.4782,2.6106,6.9936,22.2609,-4.1346,0.9434,0.3859,22.6416,-0.0,0.8571,0.5516,83.6,-0.50,3.64,1514,0,36.34,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15808,101,264.7278,-203.0629,349.5383,2.6106,6.9936,22.2994,-4.1175,0.9436,0.3872,22.6764,-0.0,0.8576,0.5521,84.51,-0.50,3.63,1514,0,37.25,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15809,102,265.6206,-203.2273,349.5985,2.6106,6.9936,22.3378,-4.1004,0.9434,0.3879,22.7111,-0.0,0.8579,0.5519,85.42,-0.49,3.61,1514,0,38.16,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15810,103,266.515,-203.3911,349.6586,2.6106,6.9936,22.3762,-4.0832,0.943,0.3879,22.7457,-0.0,0.8581,0.5509,86.33,-0.48,3.60,1514,0,39.06,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15811,104,267.4109,-203.5542,349.7185,2.6106,6.9936,22.4146,-4.0659,0.9424,0.3873,22.7804,-0.0,0.8581,0.5493,87.24,-0.49,3.59,1514,0,39.97,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15812,105,268.3085,-203.7165,349.7782,2.6106,6.9936,22.4528,-4.0487,0.9415,0.3859,22.8149,-0.0,0.8581,0.5469,88.15,-0.49,3.57,1514,0,40.88,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15813,106,269.2077,-203.8781,349.8373,2.6106,6.9936,22.4908,-4.0316,0.9405,0.3839,22.8493,-0.0,0.858,0.5438,89.06,-0.49,3.56,1514,0,41.80,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15814,107,270.1084,-204.0389,349.896,2.6106,6.9936,22.5287,-4.0146,0.9393,0.3812,22.8836,-0.0,0.8579,0.5401,89.98,-0.49,3.54,1514,0,42.71,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15815,108,271.0106,-204.199,349.9539,2.6106,6.9936,22.5664,-3.9978,0.9381,0.3779,22.9178,-0.0,0.8578,0.5357,90.9,-0.49,3.53,1514,0,43.63,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15816,109,271.9141,-204.3583,350.011,2.6106,6.9936,22.604,-3.9812,0.9368,0.374,22.9519,-0.0,0.8577,0.5308,91.81,-0.49,3.52,1514,0,44.55,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15817,110,272.8189,-204.5169,350.0671,2.6106,6.9936,22.6416,-3.965,0.9354,0.3695,22.9861,-0.0,0.8577,0.5253,92.73,-0.49,3.50,1514,0,45.46,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15818,111,273.7252,-204.6748,350.1223,2.6106,6.9936,22.6792,-3.9491,0.9341,0.3645,23.0204,-0.0,0.8577,0.5193,93.65,-0.48,3.50,1514,0,46.38,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15819,112,274.6329,-204.8322,350.1765,2.6106,6.9936,22.7168,-3.9335,0.9326,0.3591,23.0548,-0.0,0.8576,0.513,94.57,-0.48,3.50,1514,0,47.31,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15820,113,275.5422,-204.9891,350.2299,2.6106,6.9936,22.7544,-3.9181,0.931,0.3533,23.0893,-0.0,0.8575,0.5062,95.5,-0.48,3.50,1514,0,48.23,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15821,114,276.453,-205.1453,350.2823,2.6106,6.9936,22.792,-3.9032,0.9293,0.3472,23.1238,-0.0,0.8573,0.499,96.42,-0.48,3.51,1514,0,49.15,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15822,115,277.3654,-205.3009,350.3337,2.6106,6.9936,22.8295,-3.8885,0.9274,0.3407,23.1583,-0.0,0.857,0.4916,97.34,-0.47,3.51,1514,0,50.08,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,3,-4,752
86,0,15823,116,278.2794,-205.4559,350.384,2.6106,6.9936,22.867,-3.8742,0.9254,0.3339,23.1928,-0.0,0.8566,0.4838,98.27,-0.47,3.51,1514,0,51.00,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15824,117,279.1948,-205.6104,350.4334,2.6106,6.9936,22.9043,-3.8602,0.9232,0.3269,23.2273,-0.0,0.8561,0.4758,99.2,-0.47,3.51,1514,0,51.93,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15825,118,280.1118,-205.7642,350.4815,2.6106,6.9936,22.9416,-3.8467,0.921,0.3197,23.2618,-0.0,0.8554,0.4676,100.13,-0.46,3.51,1514,0,52.86,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15826,119,281.0302,-205.9174,350.5283,2.6106,6.9936,22.9787,-3.8336,0.9186,0.3123,23.2963,-0.0,0.8547,0.4592,101.06,-0.45,3.52,1514,0,53.79,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15827,120,281.9503,-206.07,350.5737,2.6106,6.9936,23.0157,-3.8211,0.9161,0.3048,23.3307,-0.0,0.8538,0.4508,101.99,-0.45,3.52,1514,0,54.73,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15828,121,282.8719,-206.2221,350.6177,2.6106,6.9936,23.0524,-3.809,0.9135,0.2974,23.365,-0.0,0.8528,0.4423,102.93,-0.44,3.52,1514,0,55.66,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15829,122,283.795,-206.3739,350.6605,2.6106,6.9936,23.089,-3.7973,0.9109,0.29,23.3992,-0.0,0.8518,0.434,103.86,-0.43,3.52,1514,0,56.59,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15830,123,284.7196,-206.5251,350.7018,2.6106,6.9936,23.1253,-3.7862,0.9083,0.2828,23.4332,-0.0,0.8507,0.4258,104.8,-0.42,3.52,1514,0,57.53,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15831,124,285.6456,-206.6757,350.7417,2.6106,6.9936,23.1614,-3.7755,0.9058,0.2757,23.4671,-0.0,0.8497,0.4179,105.74,-0.41,3.52,1514,0,58.47,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15832,125,286.5731,-206.826,350.7802,2.6106,6.9936,23.1973,-3.7654,0.9034,0.269,23.5009,-0.0,0.8487,0.4103,106.68,-0.39,3.53,1514,0,59.41,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15833,126,287.5018,-206.9759,350.8174,2.6106,6.9936,23.233,-3.7557,0.9012,0.2627,23.5346,-0.0,0.8477,0.4031,107.62,-0.38,3.53,1514,0,60.35,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15834,127,288.4317,-207.1255,350.8535,2.6106,6.9936,23.2688,-3.7464,0.8991,0.2568,23.5684,-0.0,0.8468,0.3965,108.56,-0.37,3.54,1514,0,61.29,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15835,128,289.3631,-207.2748,350.8886,2.6106,6.9936,23.3044,-3.7375,0.8971,0.2515,23.6022,-0.0,0.846,0.3904,109.5,-0.36,3.54,1514,0,62.23,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15836,129,290.2961,-207.4237,350.9227,2.6106,6.9936,23.34,-3.729,0.8953,0.2467,23.636,-0.0,0.8452,0.3849,110.45,-0.35,3.54,1514,0,63.18,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15837,130,291.2305,-207.5722,350.9557,2.6106,6.9936,23.3754,-3.7208,0.8936,0.2426,23.6697,-0.0,0.8443,0.3801,111.39,-0.34,3.55,1514,0,64.12,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15838,131,292.1663,-207.7205,350.9879,2.6106,6.9936,23.4108,-3.713,0.892,0.2392,23.7034,-0.0,0.8435,0.376,112.34,-0.33,3.55,1514,0,65.07,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15839,132,293.1034,-207.8685,351.0193,2.6106,6.9936,23.4461,-3.7054,0.8906,0.2366,23.7371,-0.0,0.8428,0.3727,113.29,-0.32,3.55,1514,0,66.02,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15840,133,294.0418,-208.0164,351.0502,2.6106,6.9936,23.4814,-3.698,0.8894,0.2348,23.7708,-0.0,0.842,0.3703,114.24,-0.30,3.56,1514,0,66.97,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15841,134,294.9818,-208.164,351.0808,2.6106,6.9936,23.5166,-3.6907,0.8882,0.2338,23.8045,-0.0,0.8413,0.3687,115.19,-0.29,3.56,1514,0,67.92,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15842,135,295.9232,-208.3112,351.1109,2.6106,6.9936,23.5518,-3.6835,0.8872,0.2337,23.8381,-0.0,0.8405,0.368,116.15,-0.28,3.56,1514,0,68.87,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15843,136,296.866,-208.4582,351.1407,2.6106,6.9936,23.5869,-3.6764,0.8864,0.2344,23.8717,-0.0,0.8397,0.3681,117.1,-0.26,3.57,1514,0,69.83,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15844,137,297.8101,-208.6049,351.1705,2.6106,6.9936,23.6221,-3.6694,0.8857,0.2361,23.9054,-0.0,0.8389,0.3692,118.05,-0.25,3.57,1514,0,70.78,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15845,138,298.7556,-208.7515,351.2003,2.6106,6.9936,23.6573,-3.6622,0.8851,0.2387,23.939,-0.0,0.8381,0.3713,119.01,-0.23,3.58,1514,0,71.74,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15846,139,299.7027,-208.8979,351.2303,2.6106,6.9936,23.6924,-3.6549,0.8846,0.2422,23.9726,-0.0,0.8373,0.3742,119.97,-0.21,3.58,1514,0,72.70,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15847,140,300.6512,-209.044,351.2606,2.6106,6.9936,23.7274,-3.6475,0.8842,0.2466,24.0061,-0.0,0.8365,0.3781,120.93,-0.19,3.58,1514,0,73.66,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15848,141,301.601,-209.1897,351.2912,2.6106,6.9936,23.7624,-3.6399,0.884,0.2519,24.0396,-0.0,0.8357,0.3828,121.89,-0.17,3.59,1514,0,74.62,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15849,142,302.5522,-209.335,351.3222,2.6106,6.9936,23.7974,-3.6321,0.8839,0.2581,24.073,-0.0,0.8348,0.3885,122.85,-0.15,3.59,1514,0,75.58,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15850,143,303.5049,-209.4802,351.3539,2.6106,6.9936,23.8324,-3.6239,0.8839,0.2652,24.1064,-0.0,0.834,0.3951,123.82,-0.13,3.60,1514,0,76.55,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15851,144,304.459,-209.6253,351.3864,2.6106,6.9936,23.8673,-3.6154,0.8842,0.2732,24.1396,-0.0,0.8333,0.4025,124.78,-0.11,3.60,1514,0,77.51,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15852,145,305.4143,-209.7699,351.4197,2.6106,6.9936,23.9023,-3.6065,0.8846,0.2819,24.1728,-0.0,0.8326,0.4107,125.75,-0.09,3.60,1514,0,78.48,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15853,146,306.371,-209.9139,351.4538,2.6106,6.9936,23.9373,-3.5972,0.8851,0.2915,24.2061,-0.0,0.832,0.4198,126.72,-0.06,3.61,1514,0,79.44,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15854,147,307.3292,-210.0577,351.4887,2.6106,6.9936,23.9723,-3.5875,0.8858,0.3019,24.2393,-0.0,0.8314,0.4296,127.68,-0.04,3.64,1514,0,80.41,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15855,148,308.2888,-210.201,351.5247,2.6106,6.9936,24.0074,-3.5774,0.8866,0.313,24.2725,-0.0,0.8308,0.4403,128.65,-0.06,3.67,1514,0,81.38,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
86,0,15856,149,309.2494,-210.3441,351.5618,2.6106,6.9936,24.0427,-3.5667,0.8876,0.3249,24.3058,-0.0,0.8303,0.4516,129.63,-0.08,3.67,1514,0,82.35,192.32,-1.0,-1000.0,-1.0,-1.0,-1,757,747,754,,-1,-1,,0,4,-4,752
